,DATE,Precip,Max_temp,Min_temp,Target_max
11074,2000-04-27,0.0,87.0,60.0,86.0
11075,2000-04-28,0.0,86.0,64.0,83.0
11076,2000-04-29,0.0,83.0,58.0,81.0
11077,2000-04-30,0.0,81.0,65.0,84.0
11078,2000-05-01,0.66,84.0,62.0,73.0
11079,2000-05-02,2.33,73.0,61.0,84.0
11080,2000-05-03,0.0,84.0,61.0,83.0
11081,2000-05-04,1.55,83.0,63.0,84.0
11082,2000-05-05,0.0,84.0,65.0,85.0
11083,2000-05-06,0.0,85.0,72.0,86.0
11084,2000-05-07,0.0,86.0,72.0,88.0
11085,2000-05-08,0.0,88.0,71.0,88.0
11086,2000-05-09,0.0,88.0,70.0,87.0
11087,2000-05-10,0.0,87.0,69.0,88.0
11088,2000-05-11,0.0,88.0,74.0,89.0
11089,2000-05-12,0.03,89.0,70.0,81.0
11090,2000-05-13,0.0,81.0,67.0,83.0
11091,2000-05-14,0.0,83.0,61.0,85.0
11092,2000-05-15,0.0,85.0,57.0,89.0
11093,2000-05-16,0.0,89.0,70.0,89.0
11094,2000-05-17,0.0,89.0,73.0,87.0
11095,2000-05-18,0.0,87.0,75.0,88.0
11096,2000-05-19,6.87,88.0,67.0,82.0
11097,2000-05-20,0.74,82.0,66.0,87.0
11098,2000-05-21,0.0,87.0,68.0,89.0
11099,2000-05-22,0.0,89.0,67.0,91.0
11100,2000-05-23,0.0,91.0,71.0,91.0
11101,2000-05-24,0.0,91.0,77.0,89.0
11102,2000-05-25,0.0,89.0,76.0,90.0
11103,2000-05-26,0.0,90.0,78.0,92.0
11104,2000-05-27,0.0,92.0,78.0,89.0
11105,2000-05-28,0.17,89.0,70.0,92.0
11106,2000-05-29,0.0,92.0,72.0,93.0
11107,2000-05-30,0.0,93.0,72.0,92.0
11108,2000-05-31,0.0,92.0,71.0,91.0
11109,2000-06-01,0.0,91.0,69.0,92.0
11110,2000-06-02,0.0,92.0,68.0,92.0
11111,2000-06-03,0.01,92.0,74.0,86.0
11112,2000-06-04,0.15,86.0,74.0,81.0
11113,2000-06-05,0.31,81.0,69.0,85.0
11114,2000-06-06,0.0,85.0,67.0,85.0
11115,2000-06-07,0.0,85.0,61.0,86.0
11116,2000-06-08,0.0,86.0,68.0,85.0
11117,2000-06-09,0.77,85.0,71.0,88.0
11118,2000-06-10,0.15,88.0,72.0,87.0
11119,2000-06-11,0.45,87.0,73.0,91.0
11120,2000-06-12,0.0,91.0,72.0,90.0
11121,2000-06-13,0.02,90.0,68.0,90.0
11122,2000-06-14,0.02,90.0,75.0,92.0
11123,2000-06-15,0.0,92.0,73.0,91.0
11124,2000-06-16,0.0,91.0,74.0,89.0
11125,2000-06-17,1.15,89.0,71.0,90.0
11126,2000-06-18,0.02,90.0,73.0,89.0
11127,2000-06-19,0.24,89.0,75.0,93.0
11128,2000-06-20,0.0,93.0,77.0,92.0
11129,2000-06-21,0.0,92.0,77.0,93.0
11130,2000-06-22,0.0,93.0,75.0,94.0
11131,2000-06-23,0.0,94.0,75.0,94.0
11132,2000-06-24,0.0,94.0,74.0,93.0
11133,2000-06-25,0.0,93.0,73.0,95.0
11134,2000-06-26,0.0,95.0,74.0,94.0
11135,2000-06-27,0.0,94.0,73.0,95.0
11136,2000-06-28,0.0,95.0,75.0,93.0
11137,2000-06-29,0.0,93.0,74.0,95.0
11138,2000-06-30,0.0,95.0,74.0,92.0
11139,2000-07-01,0.06,92.0,74.0,94.0
11140,2000-07-02,0.0,94.0,74.0,94.0
11141,2000-07-03,0.0,94.0,75.0,93.0
11142,2000-07-04,0.0,93.0,70.0,95.0
11143,2000-07-05,0.0,95.0,68.0,97.0
11144,2000-07-06,0.0,97.0,71.0,97.0
11145,2000-07-07,0.0,97.0,71.0,97.0
11146,2000-07-08,0.0,97.0,71.0,95.0
11147,2000-07-09,0.0,95.0,72.0,97.0
11148,2000-07-10,0.0,97.0,73.0,99.0
11149,2000-07-11,0.0,99.0,74.0,100.0
11150,2000-07-12,0.0,100.0,72.0,101.0
11151,2000-07-13,0.0,101.0,73.0,102.0
11152,2000-07-14,0.0,102.0,74.0,103.0
11153,2000-07-15,0.0,103.0,77.0,102.0
11154,2000-07-16,0.0,102.0,71.0,99.0
11155,2000-07-17,0.0,99.0,73.0,99.0
11156,2000-07-18,0.0,99.0,75.0,101.0
11157,2000-07-19,0.0,101.0,77.0,102.0
11158,2000-07-20,0.0,102.0,76.0,101.0
11159,2000-07-21,0.0,101.0,76.0,101.0
11160,2000-07-22,0.0,101.0,76.0,100.0
11161,2000-07-23,0.34,100.0,71.0,95.0
11162,2000-07-24,0.0,95.0,69.0,96.0
11163,2000-07-25,0.0,96.0,72.0,97.0
11164,2000-07-26,0.0,97.0,73.0,97.0
11165,2000-07-27,0.0,97.0,67.0,96.0
11166,2000-07-28,0.0,96.0,70.0,99.0
11167,2000-07-29,0.0,99.0,74.0,95.0
11168,2000-07-30,0.01,95.0,74.0,93.0
11169,2000-07-31,0.23,93.0,71.0,95.0
11170,2000-08-01,0.0,95.0,69.0,97.0
11171,2000-08-02,1.17,97.0,71.0,95.0
11172,2000-08-03,0.0,95.0,72.0,92.0
11173,2000-08-04,0.0,92.0,73.0,96.0
11174,2000-08-05,0.0,96.0,73.0,98.0
11175,2000-08-06,0.0,98.0,74.0,95.0
11176,2000-08-07,0.0,95.0,72.0,95.0
11177,2000-08-08,0.78,95.0,74.0,96.0
11178,2000-08-09,0.0,96.0,73.0,97.0
11179,2000-08-10,0.0,97.0,70.0,99.0
11180,2000-08-11,0.0,99.0,76.0,99.0
11181,2000-08-12,0.0,99.0,72.0,99.0
11182,2000-08-13,0.0,99.0,72.0,96.0
11183,2000-08-14,0.0,96.0,71.0,96.0
11184,2000-08-15,0.0,96.0,75.0,100.0
11185,2000-08-16,0.0,100.0,73.0,100.0
11186,2000-08-17,0.0,100.0,76.0,99.0
11187,2000-08-18,0.0,99.0,70.0,98.0
11188,2000-08-19,0.0,98.0,69.0,99.0
11189,2000-08-20,0.0,99.0,69.0,99.0
11190,2000-08-21,0.0,99.0,72.0,91.0
11191,2000-08-22,0.0,91.0,73.0,86.0
11192,2000-08-23,0.0,86.0,73.0,98.0
11193,2000-08-24,0.16,98.0,72.0,96.0
11194,2000-08-25,0.0,96.0,70.0,98.0
11195,2000-08-26,0.0,98.0,70.0,98.0
11196,2000-08-27,0.0,98.0,71.0,99.0
11197,2000-08-28,0.0,99.0,71.0,101.0
11198,2000-08-29,0.0,101.0,70.0,104.0
11199,2000-08-30,0.0,104.0,74.0,107.0
11200,2000-08-31,0.0,107.0,77.0,107.0
11201,2000-09-01,0.37,107.0,74.0,104.0
11202,2000-09-02,0.25,104.0,73.0,105.0
11203,2000-09-03,0.04,105.0,78.0,109.0
11204,2000-09-04,0.0,109.0,74.0,108.0
11205,2000-09-05,0.0,108.0,74.0,97.0
11206,2000-09-06,0.0,97.0,69.0,95.0
11207,2000-09-07,0.0,95.0,71.0,90.0
11208,2000-09-08,0.04,90.0,70.0,90.0
11209,2000-09-09,0.32,90.0,74.0,96.0
11210,2000-09-10,0.01,96.0,74.0,92.0
11211,2000-09-11,0.01,92.0,72.0,96.0
11212,2000-09-12,0.34,96.0,73.0,82.0
11213,2000-09-13,1.49,82.0,74.0,90.0
11214,2000-09-14,0.28,90.0,72.0,93.0
11215,2000-09-15,0.0,93.0,72.0,89.0
11216,2000-09-16,0.0,89.0,60.0,89.0
11217,2000-09-17,0.0,89.0,55.0,89.0
11218,2000-09-18,0.0,89.0,54.0,92.0
11219,2000-09-19,0.0,92.0,60.0,93.0
11220,2000-09-20,0.0,93.0,70.0,89.0
11221,2000-09-21,0.83,89.0,74.0,93.0
11222,2000-09-22,0.2,93.0,75.0,94.0
11223,2000-09-23,0.0,94.0,79.0,95.0
11224,2000-09-24,0.15,95.0,67.0,73.0
11225,2000-09-25,0.01,73.0,53.0,74.0
11226,2000-09-26,0.0,74.0,49.0,82.0
11227,2000-09-27,0.0,82.0,49.0,85.0
11228,2000-09-28,0.0,85.0,52.0,86.0
11229,2000-09-29,0.0,86.0,53.0,86.0
11230,2000-09-30,0.0,86.0,54.0,87.0
11231,2000-10-01,0.0,87.0,54.0,91.0
11232,2000-10-02,0.0,91.0,67.0,90.0
11233,2000-10-03,0.0,90.0,68.0,90.0
11234,2000-10-04,0.0,90.0,65.0,90.0
11235,2000-10-05,0.33,90.0,69.0,88.0
11236,2000-10-06,0.22,88.0,65.0,65.0
11237,2000-10-07,0.85,65.0,48.0,50.0
11238,2000-10-08,0.05,50.0,44.0,53.0
11239,2000-10-09,0.01,53.0,45.0,64.0
11240,2000-10-10,0.0,64.0,48.0,77.0
11241,2000-10-11,0.0,77.0,53.0,81.0
11242,2000-10-12,0.0,81.0,53.0,82.0
11243,2000-10-13,0.0,82.0,54.0,85.0
11244,2000-10-14,0.0,85.0,61.0,84.0
11245,2000-10-15,0.05,84.0,67.0,87.0
11246,2000-10-16,0.11,87.0,67.0,85.0
11247,2000-10-17,0.36,85.0,63.0,80.0
11248,2000-10-18,0.0,80.0,58.0,82.0
11249,2000-10-19,0.0,82.0,55.0,82.0
11250,2000-10-20,0.0,82.0,55.0,81.0
11251,2000-10-21,0.12,81.0,66.0,82.0
11252,2000-10-22,0.27,82.0,67.0,84.0
11253,2000-10-23,0.22,84.0,69.0,83.0
11254,2000-10-24,0.0,83.0,64.0,83.0
11255,2000-10-25,0.0,83.0,64.0,84.0
11256,2000-10-26,0.0,84.0,70.0,84.0
11257,2000-10-27,0.0,84.0,67.0,84.0
11258,2000-10-28,0.0,84.0,65.0,82.0
11259,2000-10-29,0.68,82.0,66.0,83.0
11260,2000-10-30,0.0,83.0,67.0,84.0
11261,2000-10-31,0.0,84.0,65.0,82.0
11262,2000-11-01,0.1,82.0,68.0,85.0
11263,2000-11-02,0.09,85.0,70.0,77.0
11264,2000-11-03,0.58,77.0,71.0,76.0
11265,2000-11-04,0.45,76.0,69.0,80.0
11266,2000-11-05,0.69,80.0,63.0,77.0
11267,2000-11-06,1.2,77.0,58.0,67.0
11268,2000-11-07,0.0,67.0,51.0,59.0
11269,2000-11-08,0.26,59.0,45.0,62.0
11270,2000-11-09,0.0,62.0,38.0,65.0
11271,2000-11-10,0.0,65.0,37.0,62.0
11272,2000-11-11,0.0,62.0,42.0,78.0
11273,2000-11-12,0.48,78.0,52.0,56.0
11274,2000-11-13,0.0,56.0,40.0,60.0
11275,2000-11-14,0.0,60.0,34.0,61.0
11276,2000-11-15,0.0,61.0,36.0,67.0
11277,2000-11-16,0.87,67.0,53.0,53.0
11278,2000-11-17,0.54,53.0,46.0,47.0
11279,2000-11-18,2.02,47.0,41.0,57.0
11280,2000-11-19,0.02,57.0,39.0,62.0
11281,2000-11-20,0.0,62.0,34.0,60.0
11282,2000-11-21,0.0,60.0,34.0,66.0
11283,2000-11-22,0.0,66.0,37.0,73.0
11284,2000-11-23,0.51,73.0,58.0,70.0
11285,2000-11-24,0.63,70.0,52.0,65.0
11286,2000-11-25,0.0,65.0,47.0,67.0
11287,2000-11-26,0.0,67.0,42.0,73.0
11288,2000-11-27,0.0,73.0,40.0,75.0
11289,2000-11-28,0.01,75.0,52.0,70.0
11290,2000-11-29,0.05,70.0,50.0,64.0
11291,2000-11-30,0.0,64.0,42.0,70.0
11292,2000-12-01,0.01,70.0,55.0,55.0
11293,2000-12-02,0.0,55.0,40.0,50.0
11294,2000-12-03,0.01,50.0,37.0,54.0
11295,2000-12-04,0.0,54.0,38.0,59.0
11296,2000-12-05,0.0,59.0,35.0,53.0
11297,2000-12-06,0.37,53.0,46.0,59.0
11298,2000-12-07,0.0,59.0,34.0,68.0
11299,2000-12-08,0.0,68.0,34.0,69.0
11300,2000-12-09,0.01,69.0,45.0,77.0
11301,2000-12-10,0.0,77.0,49.0,78.0
11302,2000-12-11,0.01,78.0,38.0,39.0
11303,2000-12-12,0.01,39.0,32.0,47.0
11304,2000-12-13,0.58,47.0,34.0,55.0
11305,2000-12-14,0.0,55.0,39.0,61.0
11306,2000-12-15,0.02,61.0,41.0,68.0
11307,2000-12-16,0.0,68.0,41.0,52.0
11308,2000-12-17,0.0,52.0,27.0,63.0
11309,2000-12-18,0.06,63.0,36.0,54.0
11310,2000-12-19,0.0,54.0,31.0,66.0
11311,2000-12-20,0.0,66.0,32.0,56.0
11312,2000-12-21,0.0,56.0,36.0,52.0
11313,2000-12-22,0.0,52.0,29.0,57.0
11314,2000-12-23,0.0,57.0,43.0,53.0
11315,2000-12-24,1.0,53.0,46.0,57.0
11316,2000-12-25,0.0,57.0,48.0,61.0
11317,2000-12-26,0.22,61.0,41.0,41.0
11318,2000-12-27,0.09,41.0,36.0,54.0
11319,2000-12-28,0.0,54.0,36.0,54.0
11320,2000-12-29,0.0,54.0,36.0,53.0
11321,2000-12-30,0.0,53.0,26.0,44.0
11322,2000-12-31,0.3,44.0,29.0,36.0
11323,2001-01-01,0.19,36.0,32.0,40.0
11324,2001-01-02,0.0,40.0,29.0,44.0
11325,2001-01-03,0.0,44.0,26.0,66.0
11326,2001-01-04,0.0,66.0,32.0,72.0
11327,2001-01-05,0.0,72.0,33.0,70.0
11328,2001-01-06,0.0,70.0,32.0,67.0
11329,2001-01-07,0.06,67.0,50.0,60.0
11330,2001-01-08,0.0,60.0,34.0,62.0
11331,2001-01-09,0.0,62.0,30.0,48.0
11332,2001-01-10,1.43,48.0,41.0,52.0
11333,2001-01-11,0.0,52.0,44.0,48.0
11334,2001-01-12,0.0,48.0,43.0,58.0
11335,2001-01-13,0.07,58.0,45.0,70.0
11336,2001-01-14,0.01,70.0,49.0,60.0
11337,2001-01-15,0.0,60.0,43.0,54.0
11338,2001-01-16,1.1,54.0,47.0,52.0
11339,2001-01-17,0.13,52.0,43.0,43.0
11340,2001-01-18,0.53,43.0,41.0,51.0
11341,2001-01-19,0.03,51.0,35.0,51.0
11342,2001-01-20,0.0,51.0,26.0,54.0
11343,2001-01-21,0.03,54.0,28.0,56.0
11344,2001-01-22,0.0,56.0,30.0,57.0
11345,2001-01-23,0.0,57.0,31.0,66.0
11346,2001-01-24,0.01,66.0,41.0,66.0
11347,2001-01-25,0.0,66.0,37.0,76.0
11348,2001-01-26,0.17,76.0,52.0,74.0
11349,2001-01-27,0.0,74.0,59.0,71.0
11350,2001-01-28,0.0,71.0,57.0,70.0
11351,2001-01-29,0.49,70.0,47.0,74.0
11352,2001-01-30,0.0,74.0,45.0,61.0
11353,2001-01-31,0.0,61.0,46.0,55.0
11354,2001-02-01,0.0,55.0,41.0,56.0
11355,2001-02-02,0.0,56.0,40.0,60.0
11356,2001-02-03,0.0,60.0,36.0,69.0
11357,2001-02-04,0.0,69.0,33.0,68.0
11358,2001-02-05,0.0,68.0,35.0,75.0
11359,2001-02-06,0.0,75.0,43.0,73.0
11360,2001-02-07,0.0,73.0,53.0,77.0
11361,2001-02-08,0.0,77.0,67.0,71.0
11362,2001-02-09,0.16,71.0,43.0,50.0
11363,2001-02-10,0.0,50.0,32.0,48.0
11364,2001-02-11,0.0,48.0,44.0,67.0
11365,2001-02-12,0.09,67.0,48.0,76.0
11366,2001-02-13,0.0,76.0,63.0,78.0
11367,2001-02-14,0.0,78.0,66.0,77.0
11368,2001-02-15,0.0,77.0,68.0,71.0
11369,2001-02-16,0.21,71.0,44.0,55.0
11370,2001-02-17,0.0,55.0,39.0,62.0
11371,2001-02-18,0.0,62.0,34.0,68.0
11372,2001-02-19,0.0,68.0,40.0,76.0
11373,2001-02-20,0.0,76.0,54.0,75.0
11374,2001-02-21,0.0,75.0,63.0,67.0
11375,2001-02-22,0.01,67.0,54.0,69.0
11376,2001-02-23,0.0,69.0,58.0,77.0
11377,2001-02-24,0.05,77.0,63.0,82.0
11378,2001-02-25,0.0,82.0,58.0,70.0
11379,2001-02-26,0.06,70.0,61.0,83.0
11380,2001-02-27,0.0,83.0,64.0,69.0
11381,2001-02-28,0.24,69.0,50.0,53.0
11382,2001-03-01,0.14,53.0,48.0,54.0
11383,2001-03-02,1.45,54.0,49.0,55.0
11384,2001-03-03,0.33,55.0,45.0,69.0
11385,2001-03-04,0.0,69.0,40.0,70.0
11386,2001-03-05,0.0,70.0,41.0,68.0
11387,2001-03-06,0.0,68.0,38.0,72.0
11388,2001-03-07,0.0,72.0,40.0,67.0
11389,2001-03-08,1.06,67.0,47.0,65.0
11390,2001-03-09,0.0,65.0,46.0,67.0
11391,2001-03-10,0.0,67.0,41.0,68.0
11392,2001-03-11,0.16,68.0,59.0,82.0
11393,2001-03-12,0.13,82.0,51.0,77.0
11394,2001-03-13,0.0,77.0,45.0,65.0
11395,2001-03-14,1.82,65.0,51.0,70.0
11396,2001-03-15,0.0,70.0,50.0,69.0
11397,2001-03-16,0.0,69.0,43.0,65.0
11398,2001-03-17,0.0,65.0,47.0,66.0
11399,2001-03-18,0.0,66.0,41.0,61.0
11400,2001-03-19,0.0,61.0,46.0,66.0
11401,2001-03-20,0.0,66.0,41.0,75.0
11402,2001-03-21,0.0,75.0,39.0,76.0
11403,2001-03-22,0.0,76.0,42.0,78.0
11404,2001-03-23,0.0,78.0,50.0,76.0
11405,2001-03-24,0.01,76.0,56.0,68.0
11406,2001-03-25,0.0,68.0,47.0,65.0
11407,2001-03-26,0.0,65.0,42.0,54.0
11408,2001-03-27,2.22,54.0,44.0,60.0
11409,2001-03-28,0.51,60.0,48.0,61.0
11410,2001-03-29,0.13,61.0,48.0,66.0
11411,2001-03-30,0.01,66.0,44.0,76.0
11412,2001-03-31,0.0,76.0,45.0,78.0
11413,2001-04-01,0.0,78.0,49.0,77.0
11414,2001-04-02,0.0,77.0,58.0,81.0
11415,2001-04-03,0.02,81.0,72.0,81.0
11416,2001-04-04,0.0,81.0,72.0,84.0
11417,2001-04-05,0.0,84.0,71.0,85.0
11418,2001-04-06,0.0,85.0,68.0,83.0
11419,2001-04-07,0.0,83.0,66.0,85.0
11420,2001-04-08,0.0,85.0,71.0,85.0
11421,2001-04-09,0.0,85.0,72.0,86.0
11422,2001-04-10,0.0,86.0,72.0,78.0
11423,2001-04-11,0.04,78.0,66.0,84.0
11424,2001-04-12,0.01,84.0,67.0,87.0
11425,2001-04-13,0.0,87.0,72.0,87.0
11426,2001-04-14,0.0,87.0,71.0,88.0
11427,2001-04-15,0.0,88.0,71.0,84.0
11428,2001-04-16,1.51,84.0,63.0,66.0
11429,2001-04-17,0.0,66.0,52.0,69.0
11430,2001-04-18,0.0,69.0,50.0,77.0
11431,2001-04-19,0.0,77.0,50.0,80.0
11432,2001-04-20,0.0,80.0,67.0,84.0
11433,2001-04-21,0.0,84.0,67.0,83.0
11434,2001-04-22,0.0,83.0,73.0,86.0
11435,2001-04-23,0.19,86.0,64.0,71.0
11436,2001-04-24,0.2,71.0,52.0,79.0
11437,2001-04-25,0.0,79.0,47.0,80.0
11438,2001-04-26,0.0,80.0,48.0,80.0
11439,2001-04-27,0.0,80.0,52.0,82.0
11440,2001-04-28,0.0,82.0,53.0,82.0
11441,2001-04-29,0.0,82.0,55.0,82.0
11442,2001-04-30,0.03,82.0,58.0,84.0
11443,2001-05-01,0.0,84.0,62.0,84.0
11444,2001-05-02,0.0,84.0,65.0,85.0
11445,2001-05-03,0.0,85.0,65.0,83.0
11446,2001-05-04,0.0,83.0,70.0,81.0
11447,2001-05-05,0.48,81.0,64.0,85.0
11448,2001-05-06,1.01,85.0,63.0,85.0
11449,2001-05-07,0.43,85.0,63.0,85.0
11450,2001-05-08,0.0,85.0,64.0,84.0
11451,2001-05-09,0.0,84.0,63.0,84.0
11452,2001-05-10,0.73,84.0,62.0,84.0
11453,2001-05-11,0.0,84.0,64.0,85.0
11454,2001-05-12,0.06,85.0,62.0,86.0
11455,2001-05-13,0.0,86.0,63.0,87.0
11456,2001-05-14,0.0,87.0,64.0,86.0
11457,2001-05-15,0.0,86.0,61.0,88.0
11458,2001-05-16,0.0,88.0,66.0,87.0
11459,2001-05-17,0.0,87.0,69.0,89.0
11460,2001-05-18,0.0,89.0,69.0,89.0
11461,2001-05-19,0.0,89.0,67.0,91.0
11462,2001-05-20,0.0,91.0,72.0,91.0
11463,2001-05-21,0.0,91.0,65.0,84.0
11464,2001-05-22,0.02,84.0,56.0,88.0
11465,2001-05-23,0.0,88.0,52.0,90.0
11466,2001-05-24,0.0,90.0,62.0,87.0
11467,2001-05-25,0.04,87.0,65.0,87.0
11468,2001-05-26,0.74,87.0,65.0,90.0
11469,2001-05-27,0.0,90.0,66.0,90.0
11470,2001-05-28,0.0,90.0,73.0,90.0
11471,2001-05-29,0.0,90.0,70.0,92.0
11472,2001-05-30,0.0,92.0,76.0,85.0
11473,2001-05-31,0.02,85.0,72.0,92.0
11474,2001-06-01,0.0,92.0,68.0,94.0
11475,2001-06-02,0.0,94.0,75.0,93.0
11476,2001-06-03,0.0,93.0,74.0,91.0
11477,2001-06-04,0.01,91.0,78.0,80.0
11478,2001-06-05,5.33,80.0,71.0,86.0
11479,2001-06-06,0.03,86.0,71.0,83.0
11480,2001-06-07,0.07,83.0,74.0,89.0
11481,2001-06-08,8.13,89.0,72.0,79.0
11482,2001-06-09,2.92,79.0,72.0,87.0
11483,2001-06-10,0.0,87.0,72.0,93.0
11484,2001-06-11,0.0,93.0,70.0,94.0
11485,2001-06-12,0.0,94.0,72.0,92.0
11486,2001-06-13,0.0,92.0,77.0,92.0
11487,2001-06-14,0.0,92.0,80.0,89.0
11488,2001-06-15,1.31,89.0,67.0,92.0
11489,2001-06-16,0.0,92.0,70.0,91.0
11490,2001-06-17,0.0,91.0,70.0,91.0
11491,2001-06-18,0.0,91.0,67.0,91.0
11492,2001-06-19,0.0,91.0,67.0,90.0
11493,2001-06-20,0.0,90.0,69.0,92.0
11494,2001-06-21,0.0,92.0,71.0,91.0
11495,2001-06-22,0.08,91.0,68.0,90.0
11496,2001-06-23,0.0,90.0,68.0,90.0
11497,2001-06-24,0.0,90.0,67.0,90.0
11498,2001-06-25,0.0,90.0,67.0,93.0
11499,2001-06-26,0.55,93.0,70.0,92.0
11500,2001-06-27,0.0,92.0,70.0,93.0
11501,2001-06-28,0.69,93.0,70.0,90.0
11502,2001-06-29,0.02,90.0,70.0,91.0
11503,2001-06-30,0.07,91.0,71.0,87.0
11504,2001-07-01,0.09,87.0,71.0,91.0
11505,2001-07-02,1.13,91.0,68.0,91.0
11506,2001-07-03,0.0,91.0,69.0,92.0
11507,2001-07-04,0.03,92.0,71.0,94.0
11508,2001-07-05,0.0,94.0,73.0,94.0
11509,2001-07-06,0.0,94.0,75.0,93.0
11510,2001-07-07,0.0,93.0,74.0,93.0
11511,2001-07-08,0.0,93.0,72.0,94.0
11512,2001-07-09,0.0,94.0,73.0,95.0
11513,2001-07-10,0.0,95.0,74.0,96.0
11514,2001-07-11,0.0,96.0,73.0,95.0
11515,2001-07-12,0.0,95.0,75.0,96.0
11516,2001-07-13,0.0,96.0,77.0,93.0
11517,2001-07-14,0.0,93.0,76.0,93.0
11518,2001-07-15,0.0,93.0,76.0,95.0
11519,2001-07-16,0.0,95.0,74.0,93.0
11520,2001-07-17,0.0,93.0,74.0,92.0
11521,2001-07-18,0.22,92.0,75.0,90.0
11522,2001-07-19,0.02,90.0,73.0,95.0
11523,2001-07-20,0.0,95.0,75.0,97.0
11524,2001-07-21,0.0,97.0,72.0,97.0
11525,2001-07-22,0.0,97.0,75.0,96.0
11526,2001-07-23,0.0,96.0,76.0,95.0
11527,2001-07-24,0.0,95.0,74.0,96.0
11528,2001-07-25,0.0,96.0,74.0,91.0
11529,2001-07-26,0.43,91.0,74.0,83.0
11530,2001-07-27,0.1,83.0,75.0,92.0
11531,2001-07-28,0.03,92.0,74.0,94.0
11532,2001-07-29,0.0,94.0,74.0,95.0
11533,2001-07-30,0.0,95.0,75.0,96.0
11534,2001-07-31,0.0,96.0,75.0,95.0
11535,2001-08-01,0.0,95.0,72.0,95.0
11536,2001-08-02,0.0,95.0,75.0,96.0
11537,2001-08-03,0.0,96.0,73.0,97.0
11538,2001-08-04,0.0,97.0,71.0,101.0
11539,2001-08-05,0.0,101.0,77.0,98.0
11540,2001-08-06,0.4,98.0,72.0,93.0
11541,2001-08-07,0.05,93.0,72.0,94.0
11542,2001-08-08,0.0,94.0,75.0,95.0
11543,2001-08-09,0.0,95.0,74.0,96.0
11544,2001-08-10,0.0,96.0,74.0,97.0
11545,2001-08-11,0.0,97.0,75.0,96.0
11546,2001-08-12,0.0,96.0,78.0,90.0
11547,2001-08-13,0.0,90.0,76.0,97.0
11548,2001-08-14,0.0,97.0,73.0,95.0
11549,2001-08-15,0.0,95.0,74.0,98.0
11550,2001-08-16,0.0,98.0,78.0,98.0
11551,2001-08-17,0.08,98.0,76.0,99.0
11552,2001-08-18,0.0,99.0,76.0,90.0
11553,2001-08-19,0.0,90.0,75.0,98.0
11554,2001-08-20,0.0,98.0,72.0,96.0
11555,2001-08-21,0.0,96.0,73.0,97.0
11556,2001-08-22,0.0,97.0,72.0,96.0
11557,2001-08-23,0.0,96.0,71.0,94.0
11558,2001-08-24,0.0,94.0,74.0,97.0
11559,2001-08-25,0.03,97.0,73.0,95.0
11560,2001-08-26,1.58,95.0,72.0,89.0
11561,2001-08-27,0.07,89.0,72.0,80.0
11562,2001-08-28,0.26,80.0,72.0,77.0
11563,2001-08-29,0.3,77.0,72.0,79.0
11564,2001-08-30,0.94,79.0,70.0,77.0
11565,2001-08-31,1.12,77.0,73.0,86.0
11566,2001-09-01,1.8,86.0,73.0,88.0
11567,2001-09-02,0.4,88.0,74.0,89.0
11568,2001-09-03,0.46,89.0,74.0,90.0
11569,2001-09-04,0.34,90.0,74.0,87.0
11570,2001-09-05,1.83,87.0,74.0,91.0
11571,2001-09-06,0.01,91.0,74.0,93.0
11572,2001-09-07,0.0,93.0,75.0,93.0
11573,2001-09-08,0.0,93.0,77.0,82.0
11574,2001-09-09,0.68,82.0,69.0,88.0
11575,2001-09-10,0.0,88.0,68.0,87.0
11576,2001-09-11,0.0,87.0,68.0,90.0
11577,2001-09-12,0.0,90.0,65.0,92.0
11578,2001-09-13,0.0,92.0,71.0,92.0
11579,2001-09-14,0.0,92.0,71.0,90.0
11580,2001-09-15,0.0,90.0,70.0,89.0
11581,2001-09-16,0.0,89.0,69.0,90.0
11582,2001-09-17,0.0,90.0,69.0,91.0
11583,2001-09-18,0.09,91.0,70.0,95.0
11584,2001-09-19,0.0,95.0,74.0,94.0
11585,2001-09-20,0.59,94.0,71.0,92.0
11586,2001-09-21,0.5,92.0,69.0,85.0
11587,2001-09-22,1.59,85.0,68.0,81.0
11588,2001-09-23,0.53,81.0,69.0,72.0
11589,2001-09-24,0.0,72.0,64.0,75.0
11590,2001-09-25,0.0,75.0,57.0,77.0
11591,2001-09-26,0.0,77.0,52.0,79.0
11592,2001-09-27,0.0,79.0,52.0,81.0
11593,2001-09-28,0.0,81.0,52.0,82.0
11594,2001-09-29,0.0,82.0,56.0,78.0
11595,2001-09-30,0.0,78.0,54.0,80.0
11596,2001-10-01,0.0,80.0,54.0,82.0
11597,2001-10-02,0.0,82.0,52.0,83.0
11598,2001-10-03,0.0,83.0,58.0,79.0
11599,2001-10-04,0.14,79.0,63.0,82.0
11600,2001-10-05,2.12,82.0,62.0,65.0
11601,2001-10-06,0.01,65.0,54.0,73.0
11602,2001-10-07,0.0,73.0,50.0,80.0
11603,2001-10-08,0.0,80.0,54.0,84.0
11604,2001-10-09,0.03,84.0,66.0,88.0
11605,2001-10-10,0.0,88.0,74.0,78.0
11606,2001-10-11,3.02,78.0,66.0,82.0
11607,2001-10-12,2.05,82.0,67.0,78.0
11608,2001-10-13,1.57,78.0,55.0,80.0
11609,2001-10-14,0.0,80.0,50.0,83.0
11610,2001-10-15,0.0,83.0,53.0,68.0
